epochs,learning_rate,momemtum,activation,inner_act,number_layers,number_neurons,dropout,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
1000,0.001,0.5,sigmoid,,,,,0.4793,0.4527,0.4395,0.428,0.4172,0.4068,0.4021,0.3951,0.3901,0.3842,0.41950000000000004,0.000832568,0.4116,0.4077,0.4134,0.4172,0.4209,0.4261,0.4332,0.4379,0.4446,0.4498,0.42624000000000006,0.00019097439999999976
1000,0.001,0.5,linear,,,,,0.4763,0.4477,0.4372,0.4287,0.4174,0.4084,0.4017,0.3952,0.3887,0.384,0.41852999999999996,0.0007653840999999998,0.4119,0.4052,0.4131,0.4188,0.4242,0.4292,0.4357,0.4407,0.4462,0.4515,0.42765000000000003,0.00022044249999999985
1000,0.075,0.3,sigmoid,,,,,0.4734,0.4551,0.4438,0.4315,0.4193,0.4145,0.4059,0.4008,0.392,0.3859,0.42222,0.0007277975999999996,0.405,0.4107,0.4168,0.4219,0.4255,0.4328,0.4378,0.4439,0.448,0.453,0.42954,0.00023703640000000007
1000,0.075,0.3,linear,,,,,0.4606,0.4443,0.431,0.4186,0.4108,0.402,0.3934,0.3861,0.3815,0.378,0.41063,0.0006995500999999997,0.3955,0.399,0.4043,0.4063,0.412,0.4168,0.4221,0.427,0.4334,0.4393,0.41557000000000005,0.0001958881
1000,0.075,0.5,sigmoid,,,,,0.4734,0.4556,0.4444,0.4305,0.4199,0.4152,0.4063,0.4016,0.3931,0.3861,0.42261000000000004,0.0007178528999999998,0.4043,0.4112,0.4173,0.4211,0.4259,0.4331,0.4382,0.4444,0.4486,0.4531,0.42972,0.00024342360000000003
1000,0.075,0.5,linear,,,,,0.4458,0.4265,0.4149,0.4014,0.3978,0.3904,0.3831,0.3752,0.3717,0.3689,0.39757000000000003,0.0005730560999999999,0.3846,0.3812,0.3854,0.3874,0.3948,0.401,0.4051,0.4093,0.4155,0.4229,0.39872,0.0001851335999999999
300,0.0025,0.5,linear,relu,1,100,0.65,0.4911,0.461,0.4435,0.431,0.4217,0.4157,0.4088,0.4032,0.3952,0.3886,0.42598,0.0009081916,0.4267,0.4172,0.4186,0.4225,0.4264,0.4348,0.4415,0.4484,0.4523,0.4577,0.43461,0.0001919808999999998
300,0.0025,0.5,linear,relu,1,100,0.8,0.4763,0.4477,0.4359,0.426,0.4178,0.4086,0.4011,0.393,0.3871,0.3815,0.4175,0.0007948959999999998,0.4106,0.4063,0.4104,0.4153,0.42,0.4262,0.432,0.4374,0.4426,0.448,0.42488000000000004,0.00019321160000000003
300,0.0025,0.5,linear,relu,2,100,0.65,0.4793,0.4527,0.4372,0.4287,0.4209,0.4134,0.4025,0.3955,0.3904,0.3826,0.42031999999999997,0.0008182075999999996,0.4149,0.41,0.412,0.4197,0.4254,0.4318,0.4353,0.4404,0.4464,0.4506,0.42865000000000003,0.0001893845000000003
300,0.0025,0.5,linear,relu,2,100,0.8,0.4586,0.4433,0.4359,0.4273,0.4197,0.4116,0.4062,0.3984,0.3932,0.3855,0.41797000000000006,0.0004933881000000002,0.3935,0.4002,0.4082,0.4133,0.4178,0.4226,0.4288,0.4336,0.4396,0.4442,0.42018000000000005,0.00025218959999999976
400,0.0025,0.5,linear,relu,1,100,0.65,0.4901,0.461,0.4428,0.4352,0.4239,0.4149,0.4108,0.4062,0.3978,0.3899,0.42726,0.0008533963999999998,0.427,0.4138,0.4167,0.4246,0.4275,0.4343,0.4423,0.4505,0.4553,0.4593,0.43513,0.0002309180999999999
400,0.0025,0.5,linear,relu,1,100,0.8,0.4753,0.4551,0.4366,0.431,0.4179,0.4111,0.4043,0.3977,0.3906,0.3851,0.42047000000000007,0.0007594221,0.4109,0.4132,0.4141,0.422,0.4235,0.4315,0.4371,0.4431,0.4475,0.4532,0.42961,0.00020733489999999995
400,0.0025,0.5,linear,relu,2,100,0.65,0.4793,0.4586,0.4421,0.4312,0.4247,0.4158,0.4079,0.3994,0.3928,0.3866,0.42383999999999994,0.0007938744000000004,0.4142,0.4149,0.4169,0.4234,0.4295,0.4357,0.4406,0.4454,0.4503,0.4557,0.43266,0.00020769039999999993
400,0.0025,0.5,linear,relu,2,100,0.8,0.4655,0.4512,0.4402,0.4317,0.4221,0.4183,0.4104,0.4046,0.396,0.3906,0.42306,0.0005271963999999999,0.4057,0.4086,0.4135,0.4188,0.4227,0.4302,0.4352,0.4412,0.4459,0.4517,0.42734999999999995,0.0002305424999999999
500,0.0025,0.5,linear,relu,1,100,0.65,0.4901,0.4655,0.4487,0.4406,0.4355,0.4252,0.4194,0.41,0.4018,0.393,0.43298000000000003,0.0007975395999999999,0.4231,0.4218,0.4243,0.4321,0.4393,0.445,0.4518,0.4564,0.4616,0.4654,0.44208,0.0002427895999999999
500,0.0025,0.5,linear,relu,1,100,0.8,0.4852,0.4561,0.4435,0.4342,0.426,0.4168,0.4101,0.4006,0.394,0.3861,0.42526,0.0008377284000000001,0.4168,0.4127,0.4188,0.4243,0.4293,0.4351,0.4413,0.4451,0.4511,0.4552,0.43296999999999997,0.0002005700999999999
500,0.0025,0.5,linear,relu,2,100,0.65,0.4832,0.463,0.4451,0.4337,0.4241,0.4147,0.4076,0.401,0.3948,0.3872,0.42544000000000004,0.0008635544000000003,0.4195,0.4207,0.4215,0.4263,0.4313,0.437,0.4422,0.4478,0.4534,0.4583,0.4358000000000001,0.00018110999999999995
500,0.0025,0.5,linear,relu,2,100,0.8,0.4882,0.4615,0.449,0.4354,0.4229,0.4163,0.4088,0.4029,0.3966,0.3912,0.42728,0.0008738616000000006,0.4178,0.4145,0.4174,0.4205,0.425,0.4313,0.4369,0.4422,0.4479,0.4533,0.43068,0.00017199160000000007
600,0.0025,0.5,linear,relu,1,100,0.65,0.4882,0.4655,0.452,0.4445,0.4359,0.4283,0.421,0.4142,0.4043,0.3962,0.43501,0.0007262009000000004,0.4244,0.4206,0.4268,0.434,0.4398,0.4481,0.4539,0.46,0.4644,0.4689,0.44409,0.0002752109
600,0.0025,0.5,linear,relu,1,100,0.8,0.4842,0.4561,0.4444,0.4357,0.4268,0.419,0.4086,0.4026,0.3955,0.3881,0.42610000000000003,0.000799242,0.4178,0.4142,0.4199,0.426,0.4314,0.4377,0.4418,0.4483,0.4528,0.4578,0.43477,0.0002117020999999998
600,0.0025,0.5,linear,relu,2,100,0.65,0.4832,0.462,0.4481,0.4364,0.4272,0.4177,0.4096,0.4032,0.3964,0.3902,0.4274,0.0008161740000000005,0.4175,0.4208,0.4238,0.4288,0.4347,0.4397,0.4452,0.4514,0.4565,0.4619,0.43803000000000003,0.0002161001
600,0.0025,0.5,linear,relu,2,100,0.8,0.4803,0.4606,0.4458,0.4324,0.4243,0.4196,0.4139,0.4071,0.4006,0.3945,0.42790999999999996,0.0006727048999999999,0.4139,0.4128,0.4187,0.4225,0.4282,0.437,0.4436,0.4487,0.4537,0.4585,0.43376000000000003,0.0002558444
