epochs,learning_rate,momemtum,activation,inner_act,number_layers,number_neurons,dropout,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
400,0.0025,0.5,linear,relu,1,100,0.65,0.5,0.4673,0.4464,0.4427,0.4315,0.4256,0.4179,0.4126,0.4081,0.3997,0.43518,0.0008321695999999998,0.4425,0.4293,0.4305,0.4369,0.4428,0.4491,0.454,0.4584,0.4644,0.4686,0.44765000000000005,0.00016739049999999985
400,0.0025,0.5,linear,relu,1,100,0.8,0.4792,0.4524,0.4544,0.4457,0.4357,0.4296,0.4196,0.4144,0.4058,0.3991,0.43359000000000003,0.0005559989000000003,0.4276,0.4226,0.4343,0.4406,0.4443,0.4533,0.4566,0.4609,0.4632,0.4663,0.44697,0.00021412410000000003
400,0.0025,0.5,linear,relu,2,100,0.65,0.4881,0.4777,0.4534,0.436,0.4327,0.4251,0.4141,0.4111,0.4054,0.4015,0.43451000000000006,0.0008089788999999998,0.4345,0.4474,0.4411,0.439,0.4467,0.4532,0.4576,0.463,0.4676,0.4739,0.4524000000000001,0.00015184800000000005
400,0.0025,0.5,linear,relu,2,100,0.8,0.4435,0.433,0.4494,0.4368,0.4232,0.4162,0.4116,0.4044,0.3972,0.394,0.4209300000000001,0.00033936410000000013,0.3919,0.3978,0.4183,0.4201,0.4247,0.4311,0.4376,0.4421,0.4468,0.4528,0.42632000000000003,0.0003623475999999996
500,0.0025,0.5,linear,relu,1,100,0.65,0.506,0.4673,0.4454,0.4345,0.4304,0.4236,0.4179,0.4122,0.4067,0.4006,0.43445999999999996,0.0009137404,0.4504,0.432,0.43,0.4347,0.4423,0.4477,0.4536,0.4594,0.4646,0.4691,0.44838000000000006,0.00016758760000000017
500,0.0025,0.5,linear,relu,1,100,0.8,0.494,0.4658,0.4544,0.4472,0.4333,0.4246,0.4158,0.4089,0.4031,0.3976,0.43446999999999997,0.0008529300999999999,0.4385,0.4313,0.4367,0.4413,0.4455,0.4509,0.4558,0.4604,0.4641,0.4682,0.44927,0.0001422100999999999
500,0.0025,0.5,linear,relu,2,100,0.65,0.497,0.4643,0.4504,0.4397,0.4315,0.4226,0.4175,0.4111,0.4067,0.4009,0.43416999999999994,0.0007962021000000001,0.4415,0.4303,0.4338,0.4356,0.442,0.4494,0.4556,0.4591,0.4641,0.4693,0.44806999999999997,0.00016427209999999998
500,0.0025,0.5,linear,relu,2,100,0.8,0.4554,0.4479,0.4474,0.4412,0.4274,0.4216,0.4137,0.407,0.3998,0.3938,0.42551999999999995,0.0004287556000000005,0.3998,0.4137,0.4202,0.4283,0.4313,0.4378,0.4442,0.4479,0.4511,0.4568,0.43311,0.0002927968999999999
600,0.0025,0.5,linear,relu,1,100,0.65,0.503,0.4688,0.4494,0.439,0.4315,0.4241,0.4179,0.4111,0.4054,0.3991,0.43492999999999993,0.0009149401000000002,0.4454,0.433,0.4307,0.4346,0.442,0.4508,0.4566,0.4604,0.4654,0.4696,0.44885,0.00017442649999999989
600,0.0025,0.5,linear,relu,1,100,0.8,0.494,0.4598,0.4563,0.4479,0.4405,0.4226,0.4154,0.4096,0.4041,0.4012,0.43513999999999997,0.0008026523999999996,0.4385,0.4291,0.4386,0.4429,0.4504,0.4505,0.457,0.4597,0.4648,0.4703,0.45018,0.00015237360000000007
600,0.0025,0.5,linear,relu,2,100,0.65,0.503,0.4702,0.4504,0.436,0.431,0.4251,0.4184,0.4148,0.4074,0.4012,0.43574999999999997,0.0008797385000000003,0.4435,0.4348,0.4329,0.4326,0.4429,0.4501,0.4567,0.4624,0.4661,0.4711,0.44931,0.00018171890000000002
600,0.0025,0.5,linear,relu,2,100,0.8,0.4464,0.4405,0.4435,0.4405,0.4274,0.4216,0.4133,0.4066,0.3985,0.3946,0.42329,0.00033706489999999997,0.3889,0.4028,0.4196,0.4281,0.4308,0.4392,0.4432,0.4478,0.4512,0.4568,0.43084000000000006,0.0004277803999999996
