epochs,learning_rate,momemtum,activation,inner_act,number_layers,number_neurons,dropout,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
400,0.0025,0.5,linear,relu,1,100,0.8,0.4803,0.4561,0.4444,0.4357,0.4258,0.4193,0.4134,0.4069,0.3995,0.3947,0.42761000000000005,0.0006511669000000002,0.4139,0.4108,0.4145,0.4197,0.4254,0.4311,0.4366,0.4426,0.4467,0.4529,0.42942,0.00019988160000000005
400,0.0025,0.5,linear,relu,2,100,0.65,0.4842,0.4645,0.454,0.4411,0.4286,0.4216,0.4163,0.4078,0.4028,0.3978,0.4318700000000001,0.0007321861000000005,0.4185,0.4219,0.4276,0.4302,0.4319,0.438,0.4449,0.4493,0.4544,0.4606,0.43773,0.00017999610000000017
400,0.0025,0.5,linear,relu,2,100,0.8,0.4694,0.4507,0.4412,0.4347,0.4308,0.4216,0.4169,0.4104,0.4061,0.3992,0.4281,0.00042390999999999973,0.4122,0.408,0.4139,0.4184,0.4245,0.429,0.4376,0.4435,0.4497,0.4538,0.42906000000000005,0.00024115639999999997
500,0.0025,0.5,linear,relu,1,100,0.65,0.4862,0.4689,0.4586,0.4458,0.4349,0.427,0.4198,0.4126,0.4043,0.3992,0.43573000000000006,0.0007459861,0.4231,0.4237,0.43,0.4335,0.4376,0.4434,0.4482,0.4542,0.458,0.4636,0.44153000000000003,0.00018373010000000012
500,0.0025,0.5,linear,relu,1,100,0.8,0.4783,0.4571,0.4481,0.4379,0.4294,0.4249,0.4173,0.4093,0.4039,0.3963,0.43025,0.0005889745000000003,0.4139,0.413,0.4185,0.4222,0.4287,0.4354,0.4405,0.4461,0.4517,0.4557,0.43257,0.00022069410000000005
500,0.0025,0.5,linear,relu,2,100,0.65,0.4793,0.466,0.4566,0.4455,0.4359,0.4241,0.4163,0.41,0.4063,0.3986,0.43385999999999997,0.0006730264000000003,0.4135,0.4215,0.4291,0.4328,0.4373,0.4418,0.4468,0.452,0.4586,0.4637,0.43971,0.0002322729000000002
500,0.0025,0.5,linear,relu,2,100,0.8,0.4783,0.4492,0.4487,0.4374,0.4294,0.4242,0.4191,0.413,0.4078,0.4021,0.43091999999999997,0.00048105760000000005,0.4204,0.4065,0.4165,0.4204,0.4247,0.433,0.4398,0.4457,0.4517,0.4565,0.43152,0.00024484760000000023
600,0.0025,0.5,linear,relu,1,100,0.65,0.4862,0.463,0.4612,0.4495,0.4391,0.4292,0.4217,0.4161,0.4076,0.4012,0.43748000000000004,0.0006718376,0.4283,0.4241,0.434,0.4372,0.4411,0.4468,0.4519,0.4583,0.4628,0.4673,0.44518,0.00019542960000000004
600,0.0025,0.5,linear,relu,1,100,0.8,0.4753,0.4576,0.4487,0.4379,0.4312,0.4232,0.4159,0.4082,0.4016,0.3964,0.42960000000000004,0.0005881600000000001,0.4122,0.4138,0.4185,0.4223,0.4297,0.4353,0.4399,0.4457,0.4507,0.4559,0.4324,0.00021852000000000004
600,0.0025,0.5,linear,relu,2,100,0.65,0.4941,0.4675,0.4563,0.4467,0.4379,0.4267,0.4201,0.4133,0.4078,0.4002,0.43705999999999995,0.0007818283999999998,0.425,0.4223,0.4292,0.4345,0.4402,0.4435,0.45,0.4554,0.4614,0.4659,0.44273999999999997,0.00020883239999999986
600,0.0025,0.5,linear,relu,2,100,0.8,0.4783,0.4571,0.4461,0.4393,0.4343,0.4277,0.4198,0.4142,0.4074,0.4019,0.43261000000000005,0.0005022709000000002,0.4178,0.4121,0.4175,0.4221,0.4286,0.4347,0.4401,0.4473,0.4524,0.4577,0.4330299999999999,0.0002290501
