epochs,learning_rate,momemtum,activation,inner_act,number_layers,number_neurons,dropout,P@1,P@2,P@3,P@4,P@5,P@6,P@7,P@8,P@9,P@10,P_Mean,P_Var,NDCG@1,NDCG@2,NDCG@3,NDCG@4,NDCG@5,NDCG@6,NDCG@7,NDCG@8,NDCG@9,NDCG@10,NDCG_Mean,NDCG_Var
1000,0.075,0.5,linear,,,,,0.4553,0.4317,0.4068,0.3987,0.3913,0.384,0.3801,0.3746,0.3685,0.3633,0.39543,0.0007614060999999994,0.3851,0.3809,0.3793,0.3866,0.3916,0.3978,0.4043,0.4111,0.4165,0.4216,0.39748,0.00020872759999999974
300,0.0025,0.5,linear,relu,1,100,0.65,0.471,0.4513,0.4307,0.4233,0.4112,0.4022,0.3939,0.3863,0.3802,0.3755,0.4125599999999999,0.0008928003999999999,0.4094,0.4084,0.4105,0.4182,0.4207,0.4259,0.4299,0.4352,0.4412,0.4476,0.42469999999999997,0.00016950599999999999
300,0.0025,0.5,linear,relu,1,100,0.8,0.4651,0.4395,0.4261,0.4162,0.4049,0.3979,0.3888,0.3805,0.3752,0.3704,0.40645999999999993,0.0008349904000000003,0.4015,0.3969,0.4025,0.4084,0.4119,0.419,0.4224,0.4268,0.4324,0.439,0.4160799999999999,0.00017963760000000006
300,0.0025,0.5,linear,relu,2,100,0.65,0.4671,0.4415,0.429,0.4204,0.4138,0.4022,0.3901,0.3825,0.3745,0.3674,0.40885,0.0009011145000000001,0.4009,0.4009,0.409,0.4144,0.4205,0.4252,0.4269,0.4312,0.4356,0.44,0.42046,0.0001723564000000003
300,0.0025,0.5,linear,relu,2,100,0.8,0.4474,0.4267,0.4228,0.4108,0.399,0.392,0.386,0.3804,0.3757,0.3705,0.40113000000000004,0.0005689261000000003,0.3871,0.3806,0.3904,0.3934,0.3965,0.4014,0.4062,0.4137,0.4206,0.4266,0.40164999999999995,0.00020235249999999973
400,0.0025,0.5,linear,relu,1,100,0.65,0.4769,0.4592,0.4333,0.4243,0.4179,0.4076,0.3988,0.3929,0.3848,0.3782,0.41739,0.0009229809,0.4146,0.4136,0.4128,0.4208,0.4258,0.4311,0.4347,0.4411,0.4456,0.4512,0.42912999999999996,0.00017359809999999972
400,0.0025,0.5,linear,relu,1,100,0.8,0.4671,0.4484,0.4359,0.4201,0.4096,0.4,0.3908,0.3853,0.379,0.3738,0.41100000000000003,0.0008848120000000002,0.4022,0.4053,0.4139,0.4164,0.4196,0.4247,0.4286,0.4339,0.4398,0.4459,0.42302999999999996,0.00018435610000000022
400,0.0025,0.5,linear,relu,2,100,0.65,0.469,0.4499,0.4346,0.424,0.4146,0.4064,0.3957,0.3866,0.3787,0.372,0.41315,0.0008984805000000001,0.4035,0.4092,0.4147,0.4194,0.424,0.4295,0.4323,0.4364,0.4406,0.4457,0.42553,0.00017228809999999978
400,0.0025,0.5,linear,relu,2,100,0.8,0.4533,0.4376,0.4346,0.4152,0.4037,0.394,0.3904,0.383,0.3765,0.3729,0.4061199999999999,0.0007025815999999994,0.3864,0.3913,0.401,0.4012,0.4054,0.4096,0.4164,0.4212,0.4275,0.4346,0.40946,0.0002161303999999999
500,0.0025,0.5,linear,relu,1,100,0.65,0.4779,0.4617,0.4422,0.4277,0.4163,0.4095,0.4012,0.3949,0.388,0.3838,0.42031999999999997,0.0009084236000000001,0.4143,0.4187,0.422,0.4257,0.4286,0.4354,0.44,0.446,0.4507,0.4572,0.43385999999999997,0.0001863123999999999
500,0.0025,0.5,linear,relu,1,100,0.8,0.469,0.4499,0.4372,0.426,0.4116,0.4031,0.394,0.3868,0.3799,0.3769,0.41344000000000003,0.0008796543999999996,0.4028,0.4085,0.4159,0.4209,0.4221,0.428,0.4311,0.4363,0.4416,0.449,0.42562,0.00018947360000000018
500,0.0025,0.5,linear,relu,2,100,0.65,0.4651,0.4523,0.4392,0.4285,0.4179,0.4059,0.3988,0.3896,0.3826,0.3764,0.41563,0.0008203760999999999,0.4035,0.4126,0.4194,0.4241,0.4279,0.4305,0.4357,0.4395,0.4449,0.4511,0.42892,0.00019351359999999985
500,0.0025,0.5,linear,relu,2,100,0.8,0.4671,0.4508,0.4363,0.4186,0.4041,0.3969,0.3919,0.3854,0.3795,0.3768,0.41074,0.0008856903999999999,0.3995,0.4031,0.4061,0.4058,0.4095,0.4156,0.4215,0.4274,0.4336,0.4406,0.41627000000000003,0.0001757520999999998
600,0.0025,0.5,linear,relu,1,100,0.65,0.4838,0.4666,0.4471,0.4346,0.4226,0.4143,0.405,0.3966,0.3911,0.3844,0.42461000000000004,0.0009891429,0.4215,0.4235,0.4282,0.4322,0.4353,0.4411,0.4457,0.4501,0.4565,0.4613,0.43953999999999993,0.00016962040000000007
600,0.0025,0.5,linear,relu,1,100,0.8,0.468,0.4533,0.434,0.4226,0.411,0.4049,0.3972,0.3899,0.3823,0.376,0.41391999999999995,0.0008338136000000001,0.4018,0.4113,0.4156,0.4193,0.4213,0.4286,0.434,0.4391,0.4436,0.4493,0.42638999999999994,0.0002070368999999998
600,0.0025,0.5,linear,relu,2,100,0.65,0.4749,0.4567,0.4395,0.4326,0.4201,0.4102,0.402,0.3954,0.3862,0.3804,0.41980000000000006,0.0008635319999999999,0.41,0.4145,0.4211,0.4277,0.4299,0.4349,0.4406,0.4457,0.4493,0.4555,0.43292,0.0002045096000000002
600,0.0025,0.5,linear,relu,2,100,0.8,0.4553,0.4425,0.433,0.4164,0.4067,0.3987,0.3912,0.3836,0.3787,0.3745,0.40806,0.0007069584000000001,0.393,0.3974,0.4039,0.4059,0.4096,0.4147,0.4192,0.4251,0.4305,0.4381,0.41374000000000005,0.00019066639999999995
